Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Cuisines,Price range,Currency,Average Cost for two,Aggregate rating,Rating text,Votes,Primary Cuisine,Budget Category,Normalized Votes,Popularity Score
7100788,The Crab Shack,148,wellington city,"15 Jervois Quay, Queens Wharf, Wellington Central, Wellington City",Wellington Central,"Wellington Central, Wellington City","seafood, kiwi",4,NewZealand($),90,4.1,Very Good,229,seafood,low,0.5847570689234528,0.7494271206770358
6900714,Pepe's Piri Piri,215,birmingham,"254-256 Alum Rock Road, Alum Rock, Birmingham B8 3DD",Alum Rock,"Alum Rock, Birmingham",fast food,1,Pounds(£),10,2.8,Average,26,fast food,low,0.3544015811340146,0.4983204743402043
6900883,Ju Ju's Cafe,215,birmingham,"1 Canal Square, Brindleyplace, Birmingham B16 8EH",Brindleyplace,"Brindleyplace, Birmingham","cafe, british",1,Pounds(£),15,3.7,Good,13,cafe,low,0.2837780291755889,0.6031334087526767
6900374,Bank,215,birmingham,"4 Brindleyplace, Brindleyplace, Birmingham B1 2JB","Brindleyplace, Broad Street","Brindleyplace, Broad Street, Birmingham","british, steak",3,Pounds(£),60,4.0,Very Good,133,british,low,0.5266650747031933,0.7179995224109579
6900224,Chaophraya,215,birmingham,"Middle Mall, Bullring Shopping Centre, Special street, Bullring, Birmingham B5 4BH","Bullring Shopping Centre, Southside","Bullring Shopping Centre, Southside, Birmingham",thai,2,Pounds(£),30,3.9,Good,22,thai,low,0.3371599241527473,0.6471479772458242
6900160,Handmade Burger Co.,215,birmingham,"Unit 3, St Martin Square, Bullring Shopping Centre, Bullring, Birmingham B5 4BU","Bullring Shopping Centre, Southside","Bullring Shopping Centre, Southside, Birmingham","burger, american",2,Pounds(£),35,3.7,Good,21,burger,low,0.3323800228470143,0.6177140068541043
6900050,Jamie's Italian,215,birmingham,"Middle Mall, Bullring Shopping Centre, Bullring, Birmingham B5 4BU","Bullring Shopping Centre, Southside","Bullring Shopping Centre, Southside, Birmingham",italian,3,Pounds(£),50,3.9,Good,53,italian,low,0.4289357485507542,0.6746807245652263
6900724,Bodega,215,birmingham,"12 Bennetts Hill, City Centre, Birmingham B2 5RS",City Centre,"City Centre, Birmingham",latin american,3,Pounds(£),40,4.6,Excellent,100,latin american,low,0.4962642493514801,0.792879274805444
6901081,San Carlo,215,birmingham,"4 Temple Street, City Centre, Birmingham B2 5BN",City Centre,"City Centre, Birmingham",italian,3,Pounds(£),45,4.2,Very Good,148,italian,low,0.5380747151137829,0.7494224145341348
6900674,Purnell's,215,birmingham,"55 Cornwall Street, Colmore Business District, Birmingham B3 2DH",Colmore Business District,"Colmore Business District, Birmingham",contemporary,4,Pounds(£),120,4.5,Excellent,265,contemporary,low,0.6003937696367674,0.8101181308910302
6901062,The Warehouse Cafe,215,birmingham,"54-57 Allison Street, Digbeth, Birmingham B5 5TH",Digbeth,"Digbeth, Birmingham","british, cafe",2,Pounds(£),20,3.8,Good,38,british,low,0.3939430538454856,0.6501829161536457
6900669,Fiesta del Asado,215,birmingham,"229 Hagley Road, Edgbaston, Birmingham B16 9RP",Edgbaston,"Edgbaston, Birmingham","latin american, italian",3,Pounds(£),50,4.0,Very Good,40,latin american,low,0.39932067805609295,0.6797962034168278
6900811,Istanbul Restaurant,215,birmingham,"2 Stockwell Road, Handsworth, Birmingham B21 9RJ",Handsworth,"Handsworth, Birmingham",turkish,2,Pounds(£),30,3.6,Good,9,turkish,low,0.24759714477070544,0.5782791434312117
6901051,The Plough,215,birmingham,"21 High Street, Harborne, Birmingham B17 9NT",Harborne,"Harborne, Birmingham",british,2,Pounds(£),30,4.2,Very Good,55,british,low,0.4328463640090681,0.7178539092027204
6900388,Lasan Restaurant,215,birmingham,"3-4 Dakota Buildings, James Street, Saint Paul's Square, Jewellery Quarter, Birmingham B3 1SD",Jewellery Quarter,"Jewellery Quarter, Birmingham",indian,4,Pounds(£),80,4.1,Very Good,213,indian,low,0.5770037964155854,0.7471011389246756
18273002,Damascena Coffee House,215,birmingham,"133 Alcester Road, Moseley, Birmingham",Moseley,"Moseley, Birmingham","greek, mediterranean, middle eastern",2,Pounds(£),20,0.0,Not rated,3,greek,low,0.14906833483347914,0.04472050045004374
6901231,Tipu Sultan,215,birmingham,"43 Alcester Road, Moseley, Birmingham B13 8AA",Moseley,"Moseley, Birmingham","indian, pakistani",3,Pounds(£),45,4.0,Very Good,63,indian,low,0.44720500450043743,0.6941615013501312
6901394,Jamjar,215,birmingham,"418 Coventry Road, Small Heath, Birmingham B10 0TH",Small Heath,"Small Heath, Birmingham","ice cream, desserts, cafe",1,Pounds(£),15,3.1,Average,11,ice cream,low,0.26720219521148403,0.5141606585634452
6900843,Chennai Dosa,215,birmingham,"445-447, Dudley Road, Birmingham, Smethwick, Birmingham B18 4HE",Smethwick,"Smethwick, Birmingham","indian, south indian",2,Pounds(£),20,3.8,Good,55,indian,low,0.4328463640090681,0.6618539092027204
6900992,Mughal E Azam,215,birmingham,"Stratford Road, Sparkhill, Birmingham B11 4DA",Sparkhill,"Sparkhill, Birmingham","pakistani, indian",3,Pounds(£),45,3.7,Good,32,pakistani,low,0.37597971580827955,0.6307939147424839
6900069,Bar Estilo,215,birmingham,"110-114 Wharfside Street, The Mailbox, City Centre, Birmingham B1 1RF","The Mailbox, Broad Street","The Mailbox, Broad Street, Birmingham",mexican,2,Pounds(£),20,4.0,Very Good,93,mexican,low,0.4885408228188358,0.7065622468456507
7600803,Loudons Cafe & Bakery,215,edinburgh,"94b Fountainbridge, Fountainbridge, Edinburgh EH3 9QA",Fountainbridge,"Fountainbridge, Edinburgh","cafe, bakery",3,Pounds(£),30,3.9,Good,63,cafe,low,0.44720500450043743,0.6801615013501312
7600217,La Favorita,215,edinburgh,"325-331 Leith Walk, Leith, Edinburgh EH6 8SA",Leith,"Leith, Edinburgh",italian,3,Pounds(£),30,4.5,Excellent,329,italian,low,0.623576860578985,0.8170730581736955
7600902,Mimi's Bakehouse,215,edinburgh,"63 Shore, Leith, Edinburgh EH6 6RA",Leith,"Leith, Edinburgh","cafe, bakery, desserts",3,Pounds(£),35,4.6,Excellent,130,cafe,low,0.5242303275093393,0.8012690982528017
7601577,Roseleaf Bar Cafe,215,edinburgh,"23-24 Sandport Place, Leith, Edinburgh EH6 6EW",Leith,"Leith, Edinburgh","scottish, cafe",3,Pounds(£),45,4.7,Excellent,163,scottish,low,0.5483890128895721,0.8225167038668717
7601241,The Kitchin,215,edinburgh,"78 Commercial Street, Leith, Edinburgh EH6 6LX",Leith,"Leith, Edinburgh","british, french",4,Pounds(£),90,4.4,Very Good,275,british,low,0.6043621193642313,0.7973086358092694
7602204,El Cartel,215,edinburgh,"64 Thistle Street, New Town, Edinburgh EH2 1EN",New Town,"New Town, Edinburgh",mexican,3,Pounds(£),30,3.8,Good,31,mexican,low,0.37267083708369786,0.6438012511251092
7601102,Chaophraya,215,edinburgh,"4th Floor, 33 Castle Street, New Town, Edinburgh EH2 3DN",New Town,"New Town, Edinburgh",thai,4,Pounds(£),50,4.3,Very Good,61,thai,low,0.44379106463050844,0.7351373193891525
7600062,Hard Rock Cafe,215,edinburgh,"20 George Street, New Town, Edinburgh EH2 2PF",New Town,"New Town, Edinburgh",american,3,Pounds(£),40,4.0,Very Good,154,american,low,0.5423198745677347,0.7226959623703203
7602340,The Boozy Cow,215,edinburgh,"17 Frederick Street, New Town, Edinburgh EH2 2EY",New Town,"New Town, Edinburgh","burger, grill",3,Pounds(£),40,4.0,Very Good,36,burger,low,0.3882822693034856,0.6764846807910456
7601106,10 To 10 In Delhi,215,edinburgh,"67 Nicolson Street, Old Town, Edinburgh EH8 9BE",Old Town,"Old Town, Edinburgh","indian, cafe",2,Pounds(£),20,3.8,Good,73,indian,low,0.4628164367202252,0.6708449310160675
7602219,Bentoya,215,edinburgh,"15 Bread Street, Old Town, Edinburgh EH3 9AL",Old Town,"Old Town, Edinburgh","sushi, japanese, cantonese",2,Pounds(£),25,3.8,Good,32,sushi,low,0.37597971580827955,0.6447939147424838
7602224,Civerinos,215,edinburgh,"5 Hunter Square, Royal Mile, Old Town, Edinburgh EH1 1QW",Old Town,"Old Town, Edinburgh","pizza, italian",3,Pounds(£),35,3.7,Good,27,pizza,low,0.3583121965923285,0.6254936589776986
7600471,The Elephant House,215,edinburgh,"21 George IV Bridge, Old Town, Edinburgh EH1 1EN",Old Town,"Old Town, Edinburgh",cafe,3,Pounds(£),30,3.9,Good,81,cafe,low,0.4738548454728326,0.6881564536418499
7600118,The Hanging Bat,215,edinburgh,"133 Lothian Road, Old Town, Edinburgh EH3 9AD",Old Town,"Old Town, Edinburgh",american,3,Pounds(£),35,3.5,Good,31,american,low,0.37267083708369786,0.6018012511251093
7600097,Love Crumbs,215,edinburgh,"155 West Port, Old Town, Edinburgh EH3 9DP",Old Town,"Old Town, Edinburgh","bakery, cafe",2,Pounds(£),15,4.1,Very Good,57,bakery,low,0.4366197362149171,0.7049859208644751
7600188,Mother India's Cafe,215,edinburgh,"3-5 Infirmary Street, Old Town, Edinburgh EH1 1LT",Old Town,"Old Town, Edinburgh",indian,2,Pounds(£),25,4.4,Very Good,279,indian,low,0.6059093413630339,0.7977728024089101
7600914,The Witchery & The Secret Garden,215,edinburgh,"Castlehill, The Royal Mile, Old Town, Edinburgh EH12NF",Old Town,"Old Town, Edinburgh","british, scottish, seafood",4,Pounds(£),100,4.1,Very Good,200,british,low,0.5702647676644587,0.7450794302993375
7601024,Ting Thai Caravan,215,edinburgh,"8-9 Teviot Place, Old Town, Edinburgh EH1 2QZ",Old Town,"Old Town, Edinburgh","thai, asian",2,Pounds(£),20,4.1,Very Good,84,thai,low,0.47771861707342067,0.7173155851220261
7601177,Tuk Tuk Indian Street Food,215,edinburgh,"1 Leven Street, Tollcross, Edinburgh EH3 9NB",Tollcross,"Tollcross, Edinburgh","indian, street food",2,Pounds(£),20,4.0,Very Good,76,indian,low,0.46708971718912407,0.7001269151567372
7600921,Steak,215,edinburgh,"14 Picardy Place, New Town, Edinburgh EH1 3JT","Twelve Picardy Place, New Town","Twelve Picardy Place, New Town, Edinburgh","steak, scottish, british",4,Pounds(£),55,4.2,Very Good,64,steak,low,0.4488721708214466,0.7226616512464339
6118140,Gymkhana,215,london,"42 Albemarle Street, Mayfair, London W1S 4JH","Albemarle Street, Mayfair","Albemarle Street, Mayfair, London","indian, pakistani, curry",4,Pounds(£),80,4.7,Excellent,214,indian,low,0.5775051030284852,0.8312515309085455
6103683,Bocca Di Lupo,215,london,"12 Archer Street, Soho, London W1D 7BB","Archer Street, Soho","Archer Street, Soho, London",italian,3,Pounds(£),45,4.5,Excellent,571,italian,low,0.6827233837312345,0.8348170151193703
6114338,Flat Iron,215,london,"17 Beak Street, Soho, London W1F 9RW","Beak Street, Soho","Beak Street, Soho, London",steak,2,Pounds(£),35,4.9,Excellent,309,steak,low,0.6168540419844742,0.8710562125953423
6114829,Duck & Waffle,215,london,"Heron Tower, 110 Bishopsgate, City of London, London EC2N 4AY","Bishopsgate, City Of London","Bishopsgate, City Of London, London",british,3,Pounds(£),55,4.9,Excellent,706,british,low,0.7055081111103295,0.8976524333330989
6103922,Dishoom,215,london,"7 Boundary Street, Shoreditch, London E2 7JE","Boundary Street, Shoreditch","Boundary Street, Shoreditch, London","indian, cafe, curry",3,Pounds(£),55,4.5,Excellent,305,indian,low,0.6154575278922041,0.8146372583676612
6103902,Yauatcha,215,london,"15-17 Broadwick Street, Soho, London W1F 0DL","Broadwick Street, Soho","Broadwick Street, Soho, London","chinese, dim sum",4,Pounds(£),90,4.7,Excellent,1326,chinese,low,0.773213923988692,0.8899641771966076
6103255,Roka,215,london,"37 Charlotte Street, Fitzrovia, London W1T 1RR","Charlotte Street, Fitzrovia","Charlotte Street, Fitzrovia, London","japanese, sushi",3,Pounds(£),60,4.6,Excellent,436,japanese,low,0.6537756646139258,0.8401326993841777
6113680,Restaurant Gordon Ramsay,215,london,"68 Royal Hospital Road, Chelsea, London SW3 4HP",Chelsea,Chelsea,french,4,Pounds(£),230,4.7,Excellent,320,french,low,0.6206034893768507,0.8441810468130553
6113857,sketch Gallery,215,london,"sketch, 9 Conduit Street, Mayfair, London W1S 2XG","Conduit Street, Mayfair","Conduit Street, Mayfair, London","british, contemporary",4,Pounds(£),100,4.5,Excellent,148,british,low,0.5380747151137829,0.7914224145341349
6100054,Masala Zone,215,london,"48 Floral Street, Covent Garden, London WC2E 9DA",Covent Garden,Covent Garden,"indian, curry",2,Pounds(£),30,4.1,Very Good,316,indian,low,0.6192551322274422,0.7597765396682326
6102615,The Breakfast Club,215,london,"33 D'Arblay Street, Soho, London W1F 8EU","D'arblay Street, Soho","D'arblay Street, Soho, London","american, burger",3,Pounds(£),40,4.5,Excellent,313,american,low,0.6182326515562503,0.815469795466875
6127163,Bao,215,london,"53 Lexington Street, Soho, London W1F 9AS","Lexington Street, Soho","Lexington Street, Soho, London","taiwanese, street food",2,Pounds(£),20,4.9,Excellent,161,taiwanese,low,0.547069608928759,0.8501208826786277
6117406,Five Guys,215,london,"1-3 Long Acre, Covent Garden, London WC2E 9LH","Long Acre, Covent Garden","Long Acre, Covent Garden, London","american, burger",2,Pounds(£),30,3.8,Good,400,american,low,0.6445311140866864,0.7253593342260058
6102866,Hakkasan,215,london,"17 Bruton Street, Mayfair, London W1J 6QB",Mayfair,Mayfair,"chinese, dim sum",4,Pounds(£),120,4.8,Excellent,395,chinese,low,0.6431819110197636,0.864954573305929
6103868,Nobu,215,london,"15 Berkeley Street, Mayfair, London W1J 8DY",Mayfair,Mayfair,"japanese, sushi",4,Pounds(£),100,4.4,Very Good,311,japanese,low,0.6175455560957044,0.8012636668287113
6104220,Roti Chai,215,london,"3 Portman Mews South, Marble Arch, London W1H 6HS","Portman Mews South, Marble Arch","Portman Mews South, Marble Arch, London","indian, street food",3,Pounds(£),45,4.5,Excellent,367,indian,low,0.6352965938197057,0.8205889781459117
6117859,Shake Shack,215,london,"24 Market Building, The Piazza, Covent Garden, London WC2E 8RD","Tavistock Court, Covent Garden","Tavistock Court, Covent Garden, London","american, burger",2,Pounds(£),30,4.1,Very Good,473,american,low,0.6625150774377965,0.7727545232313389
6103211,Dishoom,215,london,"12 Upper St Martin's Lane, Covent Garden, London WC2H 9FB","Upper St Martin's Lane, Covent Garden","Upper St Martin's Lane, Covent Garden, London","indian, north indian, curry, cafe",2,Pounds(£),35,4.7,Excellent,964,indian,low,0.7389604412741075,0.8796881323822323
6101881,Jamie's Italian,215,london,"11 Upper St Martin's Lane, Covent Garden, London WC2H 9FB","Upper St Martin's Lane, Covent Garden","Upper St Martin's Lane, Covent Garden, London",italian,3,Pounds(£),50,4.3,Very Good,271,italian,low,0.6027923093864131,0.782837692815924
6113973,Bone Daddies,215,london,"31 St. Peter Street, Soho, London W1F 0AR","Walker's Court, Soho","Walker's Court, Soho, London","ramen, japanese",3,Pounds(£),40,4.6,Excellent,418,ramen,low,0.6492527050641597,0.8387758115192478
6800280,Monolos Playhouse Restaurant,215,manchester,"137 Cheetham Hill Road, Cheetham Hill, Manchester M8 8LY",Cheetham Hill,"Cheetham Hill, Manchester","american, fast food, desserts, steak",2,Pounds(£),30,3.3,Average,14,american,low,0.2911968377319707,0.5493590513195912
6800443,Santos,215,manchester,"22 King Edward's Buildings, Bury Old Road, Cheetham Hill, Manchester M7 4QJ",Cheetham Hill,"Cheetham Hill, Manchester","pizza, fast food",2,Pounds(£),20,3.3,Average,23,pizza,low,0.3417363626282236,0.564520908788467
6801867,Manchester House,215,manchester,"Tower 12, 18-22 Bridge Street, Deansgate, Manchester M3 3BZ",Deansgate,"Deansgate, Manchester",british,4,Pounds(£),85,4.0,Very Good,52,british,low,0.42692578211018056,0.6880777346330541
6800235,The Grill On The Alley,215,manchester,"5 RIdgefield, Deansgate, Manchester M2 6EG",Deansgate,"Deansgate, Manchester","steak, seafood, grill",3,Pounds(£),55,4.4,Very Good,704,steak,low,0.7052034931340669,0.82756104794022
6801051,Nawaab,215,manchester,"1008 Stockport Road, Levenshulme, Manchester M19 3WN",Levenshulme,"Levenshulme, Manchester","pakistani, indian, afghani, curry",2,Pounds(£),35,3.9,Good,150,pakistani,low,0.5395084706709766,0.707852541201293
6800577,Jamie's Italian,215,manchester,"100 King Street, Market Street, Manchester M2 4WU",Market Street,"Market Street, Manchester",italian,3,Pounds(£),50,3.9,Good,88,italian,low,0.48266339968982686,0.690799019906948
6800569,Chaophraya,215,manchester,"19 Chapel Walks, City Center, Market Street, Manchester M2 1HN",Market Street,"Market Street, Manchester",thai,4,Pounds(£),70,4.3,Very Good,422,thai,low,0.6502743761581059,0.7970823128474318
6801374,Solita,215,manchester,"37 Turner Street, Northern Quarter, Manchester M4 1DW",Northern Quarter,"Northern Quarter, Manchester","american, burger, grill",3,Pounds(£),50,4.9,Excellent,162,american,low,0.5477313345475667,0.85031940036427
6801963,Almost Famous Burgers,215,manchester,"100-102 High Street, Northern Quarter, Manchester M4 1HP",Northern Quarter,"Northern Quarter, Manchester","burger, american",3,Pounds(£),40,4.0,Very Good,86,burger,low,0.48021942917618243,0.7040658287528547
6801329,Home Sweet Home,215,manchester,"49-51 Edge Street, Northern Quarter, Manchester M4 1HW",Northern Quarter,"Northern Quarter, Manchester","british, burger, cafe",2,Pounds(£),30,4.1,Very Good,82,british,low,0.47515825626432795,0.7165474768792983
6801395,Teacup,215,manchester,"55 Thomas Street, Northern Quarter, Manchester M4 1NA",Northern Quarter,"Northern Quarter, Manchester","british, contemporary",3,Pounds(£),45,4.1,Very Good,98,british,low,0.49411357618628443,0.7222340728558853
6800538,Archies,215,manchester,"72 Oxford Road, University District, Oxford Road, Manchester M1 5NH",Oxford Road,"Oxford Road, Manchester","fast food, american",1,Pounds(£),15,3.4,Average,25,fast food,low,0.35034336088422036,0.5811030082652661
6800593,Zouk Tea Bar & Grill,215,manchester,"The Quadrangle, Chester Street, Oxford Road, Manchester M1 5QS",Oxford Road,"Oxford Road, Manchester","indian, seafood",3,Pounds(£),50,3.6,Good,101,indian,low,0.4973236675141992,0.6531971002542598
6800908,Mughli,215,manchester,"30 Wilmslow Road, Rusholme, Manchester M14 5TQ",Rusholme,"Rusholme, Manchester","indian, curry",2,Pounds(£),35,4.5,Excellent,110,indian,low,0.5064161296814904,0.7819248389044471
6800678,Lahore,215,manchester,"14-18 Wilmslow Road, Rusholme, Manchester M14 5TQ",Rusholme,"Rusholme, Manchester","indian, grill",2,Pounds(£),25,3.7,Good,48,indian,low,0.4184877235176987,0.6435463170553096
6800892,Gaucho,215,manchester,"2A St Mary's Street, Spinningfields, Manchester M3 2LB",Spinningfields,"Spinningfields, Manchester","argentine, american",4,Pounds(£),80,4.5,Excellent,602,argentine,low,0.6883986280424637,0.8365195884127391
6800263,Akbars,215,manchester,"73-83 Liverpool Road, Spinningfields, Manchester M3 4NQ",Spinningfields,"Spinningfields, Manchester",indian,2,Pounds(£),30,4.2,Very Good,383,indian,low,0.6398730322951819,0.7799619096885545
6801039,San Carlo,215,manchester,"40-42 King Street West, Spinningfields, Manchester M3 2WY",Spinningfields,"Spinningfields, Manchester",italian,2,Pounds(£),25,4.3,Very Good,745,italian,low,0.7112819313541768,0.8153845794062531
6801873,Mr Cooper's House & Garden - The Midland,215,manchester,"The Midland, Peter Street, Deansgate, Manchester M60 2DS","The Midland, Deansgate","The Midland, Deansgate, Manchester","european, mediterranean, contemporary",3,Pounds(£),55,4.2,Very Good,67,european,low,0.453723974552934,0.7241171923658801
6800782,The French by Simon Rogan - The Midland,215,manchester,"The Midland, Peter Street, Deansgate, Manchester M60 2DS","The Midland, Deansgate","The Midland, Deansgate, Manchester",french,4,Pounds(£),160,4.3,Very Good,114,french,low,0.5102229015067132,0.7550668704520139
18426586,7st by Mumbai Spices,166,doha,"Barwa Commercial Avenue, Near Thursday & Friday Market Building, Near F Ring Road, Main Industrial Area Road, Ain Khalid, Doha",Ain Khalid,"Ain Khalid, Doha","indian, street food",4,Qatari Rial(QR),150,3.4,Average,74,indian,low,0.4642598150859365,0.6152779445257809
6201976,Indian Coffee House,166,doha,"Beside Le Mirage Suites, Fereej Abdul Aziz Street, Al Doha Al Jadeeda, Doha",Al Doha Al Jadeeda,"Al Doha Al Jadeeda, Doha",indian,3,Qatari Rial(QR),80,3.4,Average,350,indian,low,0.6302107746014953,0.6650632323804486
18107765,Zaffran Dining Experience,166,doha,"Al Emadi Financial Square, C Ring Road, Al Hilal, Doha","Al Emadi Financial Square, Al Hilal","Al Emadi Financial Square, Al Hilal, Doha",indian,4,Qatari Rial(QR),300,4.6,Excellent,348,indian,low,0.6295963153654428,0.8328788946096327
6201309,MRA Bakery Sweets & Restaurant,166,doha,"Opposite Aster Pharmacy, Al Taei Street, Al Ghanim, Doha",Al Ghanim,"Al Ghanim, Doha","kerala, indian, chinese, bakery",3,Qatari Rial(QR),60,4.0,Very Good,322,kerala,low,0.6212713801806332,0.7463814140541899
6201312,Zaoq,166,doha,"Midmac Flyover, Salwa Road, Al Hilal, Doha",Al Hilal,"Al Hilal, Doha",pakistani,4,Qatari Rial(QR),170,4.2,Very Good,189,pakistani,low,0.5642128852318838,0.7572638655695652
6200110,Aalishan,166,doha,"Opposite Universal Cooling System, Ibn Seena Street, Al Muntazah, Doha",Al Muntazah,"Al Muntazah, Doha","north indian, chinese, turkish",3,Qatari Rial(QR),100,3.8,Good,263,north indian,low,0.5995822180584982,0.7118746654175494
6200383,Applebee's,166,doha,"Opposite La Cigale Hotel, C Ring Road, Al Nasr, Doha",Al Nasr,"Al Nasr, Doha","american, tex-mex",4,Qatari Rial(QR),220,3.8,Good,155,american,low,0.5430113886789648,0.6949034166036894
6202039,Mainland China Restaurant,166,doha,"1st Floor, Barwa Towers, Suhaim Bin Hamad Street, Al Sadd, Doha","Barwa Towers, Al Sadd","Barwa Towers, Al Sadd, Doha",chinese,4,Qatari Rial(QR),250,4.9,Excellent,182,chinese,low,0.5601764300006254,0.8540529290001877
6201336,Ponderosa,166,doha,"Caravan Complex, Ramada Junction, Salwa Road, Al Hilal, Doha","Caravan Complex, Al Hilal","Caravan Complex, Al Hilal, Doha",steak,3,Qatari Rial(QR),110,3.6,Good,115,steak,low,0.5111539036316567,0.657346171089497
6202515,Gokul Gujarati Restaurant,166,doha,"Opposite Masjid, Ibn Mahmoud Street, Fereej Bin Mahmoud, Doha",Fereej Bin Mahmoud,"Fereej Bin Mahmoud, Doha",indian,2,Qatari Rial(QR),50,4.3,Very Good,211,indian,low,0.5759941169436597,0.7747982350830979
17957917,The Manhattan FISH MARKET,166,doha,"Mezzanine Floor, Ghanem Business Center, Opposite Ahli Bank, Fereej Bin Mahmoud, Doha","Ghanem Business Center, Fereej Bin Mahmoud","Ghanem Business Center, Fereej Bin Mahmoud, Doha","seafood, american",4,Qatari Rial(QR),150,4.0,Very Good,180,seafood,low,0.5589947689476054,0.7276984306842815
6201431,Coral - InterContinental Doha,166,doha,"Lower Ground Floor, Hotel Intercontinental Doha, Al Isteqlal Road, Westbay, Doha","Hotel Intercontinental Doha, Westbay","Hotel Intercontinental Doha, Westbay, Doha",international,4,Qatari Rial(QR),500,3.7,Good,58,international,medium,0.4384579018940549,0.6495373705682165
18425995,Texas Roadhouse,166,doha,"Ground Floor, Mall Of Qatar, Dukhan Highway, Al Gharafa, Doha","Mall of Qatar, Al Gharafa","Mall of Qatar, Al Gharafa, Doha","steak, american",4,Qatari Rial(QR),250,4.0,Very Good,41,steak,low,0.4019118895535938,0.6805735668660781
17957911,Punjab Restaurant,166,doha,"Near Kahramaa Office, Al Adhwaa Street, Musheireb, Doha",Musheireb,"Musheireb, Doha",pakistani,3,Qatari Rial(QR),80,3.8,Good,83,pakistani,low,0.4764460569703333,0.6749338170910999
18295472,Gymkhana,166,doha,"Ground Floor, Al Jomrok Boutique Hotel, Souq Waqif, Doha",Souq Waqif,"Souq Waqif, Doha",indian,4,Qatari Rial(QR),250,4.7,Excellent,114,indian,low,0.5102229015067132,0.811066870452014
6201972,Eatopia,166,doha,"2nd Floor, The Gate Mall, Dafna, Doha","The Gate, Dafna","The Gate, Dafna, Doha","european, arabian, japanese, bakery, desserts",4,Qatari Rial(QR),200,3.9,Good,197,european,low,0.568647743603024,0.7165943230809072
6201130,Vine - The St. Regis,166,doha,"1st Floor, The St. Regis Hotel, Westbay, Doha","The St. Regis, Westbay","The St. Regis, Westbay, Doha",international,4,Qatari Rial(QR),550,4.4,Very Good,67,international,medium,0.453723974552934,0.7521171923658801
18261203,Sabai Thai - The Westin Doha Hotel & Spa,166,doha,"Ground Floor, The Westin Doha Hotel & Spa, Fereej Bin Mahmoud, Doha","The Westin Doha Hotel & Spa, Fereej Bin Mahmoud","The Westin Doha Hotel & Spa, Fereej Bin Mahmoud, Doha",thai,4,Qatari Rial(QR),445,4.3,Very Good,73,thai,medium,0.4628164367202252,0.7408449310160675
6201360,Paper Moon,166,doha,"Beside Jarir Bookstore, Jaidah Square, Al Matar Street, Umm Ghuwailina, Doha",Umm Ghuwailina,"Umm Ghuwailina, Doha",italian,4,Qatari Rial(QR),400,4.5,Excellent,145,italian,medium,0.5358875873685489,0.7907662762105647
18318801,Roti & Boti,166,doha,"Showroom #10, Al Emadi Suites, Ras Abu Aboud Street, Umm Ghuwailina, Doha",Umm Ghuwailina,"Umm Ghuwailina, Doha",indian,4,Qatari Rial(QR),160,3.9,Good,109,indian,low,0.5054430002009801,0.6976329000602941
18395463,The Butcher's Wife,189,cape town,"15 Belgravia Road, Athlone, Cape Town",Athlone,"Athlone, Cape Town","pizza, grill",3,Rand(R),294,3.7,Good,22,pizza,low,0.3371599241527473,0.6191479772458242
18337845,Coco Safar,189,cape town,"Ground Floor, Cavendish Square, Claremont, Cape Town","Cavendish Square, Claremont","Cavendish Square, Claremont, Cape Town","cafe, patisserie",4,Rand(R),300,4.1,Very Good,88,cafe,low,0.48266339968982686,0.7187990199069481
6401732,La Parada,189,cape town,"107 Bree Street, CBD, Cape Town",CBD,"CBD, Cape Town","spanish, tapas",4,Rand(R),360,3.7,Good,255,spanish,medium,0.5962733393339166,0.696882001800175
6401060,Jason Bakery,189,cape town,"185 Bree Street, CBD, Cape Town",CBD,"CBD, Cape Town","cafe, bakery",2,Rand(R),180,4.2,Very Good,266,cafe,low,0.6007972600678317,0.7682391780203495
6400421,Truth Coffee,189,cape town,"36 Buitenkant Street, CBD, Cape Town",CBD,"CBD, Cape Town",cafe,2,Rand(R),150,4.4,Very Good,514,cafe,low,0.6714357270791573,0.8174307181237472
6402177,Salushi,189,cape town,"25 Protea Road, Claremont, Cape Town",Claremont,"Claremont, Cape Town","japanese, sushi, asian",3,Rand(R),250,3.9,Good,239,japanese,low,0.589333507398929,0.7228000522196787
6401198,Origin Coffee Roasting,189,cape town,"28 Hudson Street, De Waterkant, Cape Town",De Waterkant,"De Waterkant, Cape Town","cafe, bakery, tea, vegetarian",3,Rand(R),200,4.0,Very Good,185,cafe,low,0.5619249250085133,0.728577477502554
6401054,Kloof Street House,189,cape town,"30 Kloof Street, Gardens, Cape Town",Gardens,"Gardens, Cape Town",mediterranean,4,Rand(R),350,4.5,Excellent,356,mediterranean,medium,0.632033361856309,0.8196100085568927
6403291,Jerry's Burger Bar,189,cape town,"5 Park Road, Kloof Street, Gardens, Cape Town",Gardens,"Gardens, Cape Town","burger, american",3,Rand(R),250,4.4,Very Good,281,burger,low,0.6066746831968407,0.7980024049590522
6403499,Active Sushi,189,cape town,"32 Hudson Street, Mirage Building, Green Point, Cape Town",Green Point,"Green Point, Cape Town",sushi,3,Rand(R),250,3.8,Good,127,sushi,low,0.521739171917177,0.688521751575153
